txid,script,n,entropy_source,Open,High,Low,Close,Volume,Timestamp,script_len,pubkey,r_scalar,s_scalar,z_hash
fbfa666af12ca7d7bf5c989f58a6bbd31e6ec349463e4291823dc00a75469c15,3046022100fe9825f4db9813bda224e4772cffdf8d2c244bebab0c459463a080f88d6008cf022100feb1d10e5946a2e558263d68a2d202ece5080e5d3c8df9e47f07fa4af4bbe7dc01 02d055505068ce3444841009090689985f547003b3fec4b718d6b5a9bccd7434e4,2,blockchain,,,,,,,25,02d055505068ce3444841009090689985f547003b3fec4b718d6b5a9bccd7434e4,fe9825f4db9813bda224e4772cffdf8d2c244bebab0c459463a080f88d6008cf,feb1d10e5946a2e558263d68a2d202ece5080e5d3c8df9e47f07fa4af4bbe7dc,a0b075e240d5673ba7a1b8c79fbcd58b194ecffbf6d57e8ea2c4f21d96ae9e0f
3b9874075351cb9ab248aec8a0f9f0cc190e15051608966021e1a81b12e4afd7,3045022100e8997b7c16d1a55092ecbfb2ec97c4189d3e8b5d6949891ce14f2d11ab17fc1202200230a6d2431f9aa41e72c2a3f8c3e5d52d0db70ecc1cce3b623a1b045745d26a01 0269b395fc25b2b6a84d99ae24c3ad8ff2483f507aac44e99c6ce58de84eef54e0,8,blockchain,,,,,,,25,0269b395fc25b2b6a84d99ae24c3ad8ff2483f507aac44e99c6ce58de84eef54e0,e8997b7c16d1a55092ecbfb2ec97c4189d3e8b5d6949891ce14f2d11ab17fc12,230a6d2431f9aa41e72c2a3f8c3e5d52d0db70ecc1cce3b623a1b045745d26a,87ea59a881445654e4c426e3a9a4866e2b0b169c4bf655bd2150fbb841f1deac
415ab58b0e5e2fead612eae0cc85f32fbc530743189aa5ad88a7b465c0a5d3cb,3044022017400f516ec3cb9c61ea97a83b8528345b42838ca8e2fa978bb316b8af6c84b402204f9bd2d2e683d5781a99a9b93e9c0f6e47979bb846883c527452daf3ab695d3d01 02755a4719f008141587e2d20b80fade6835730e88795851424858e0e46e63334f,6,blockchain,,,,,,,25,02755a4719f008141587e2d20b80fade6835730e88795851424858e0e46e63334f,17400f516ec3cb9c61ea97a83b8528345b42838ca8e2fa978bb316b8af6c84b4,4f9bd2d2e683d5781a99a9b93e9c0f6e47979bb846883c527452daf3ab695d3d,73a0a835d9f8bf4acb690ffdf64a69cf98513a65cff5117fee53fb3091892ccf
51626e043b126fbc660c348d66239d531c2d637ff32ad00eb7f6e821ad00b2f7,3044022021e0d09a396b690af8e4a4a9911baa61aeb98e1d716f38be8a1ad6239fb2017c0220503f22a183690846c14d481740711952d5bdebdd5450d053d749e5fb6685af4701 03ff670fb3176147df83c2594373491301a8be56a5af212f0f56037525961ce741,7,blockchain,,,,,,,25,03ff670fb3176147df83c2594373491301a8be56a5af212f0f56037525961ce741,21e0d09a396b690af8e4a4a9911baa61aeb98e1d716f38be8a1ad6239fb2017c,503f22a183690846c14d481740711952d5bdebdd5450d053d749e5fb6685af47,8696fa2e6a93a621a12fb74d47a499b5f34c0f3b51be80d8884654b831c27c25
0ed662e541fe0c5cac0da2ebca4bd5820b5c1f7821ec25736cb1dedcff6c9299,3045022100a6dfbfd107fb4f9bf91f0cd8e98b443a5958cd017cece290d9fac803f6e0e26a02203f83d8a7e051a17a43cf9157c683dbc81e0fec196f8212fe8c99f450f859db5701 0356b7f5aa48f6ab5c6b832a569cd2f15a9ebb43a2a834bcfb487796a8f24d2138,9,blockchain,,,,,,,25,0356b7f5aa48f6ab5c6b832a569cd2f15a9ebb43a2a834bcfb487796a8f24d2138,a6dfbfd107fb4f9bf91f0cd8e98b443a5958cd017cece290d9fac803f6e0e26a,3f83d8a7e051a17a43cf9157c683dbc81e0fec196f8212fe8c99f450f859db57,0162d16c60fa53a632f1daee4e1c5865446934efcb13a4a10d234ad2e4e5aeef
33cdfd05fabe3abf9f78cdcaadf6098dfd9e124e26e05cae1b9929c8ccef8cc0,3046022100f4558b8d5753ae46603ebc2fa84d9faac143cbee5204d18416945e504dd84b73022100e6206079bb210df0c743e837fcee9d60307e84376aacc0461cf7510540d493de01 03e78a8f9d25ddeff761bc40df0a669a859ea6f294b5f7f956544cae1ee504d995,8,blockchain,,,,,,,25,03e78a8f9d25ddeff761bc40df0a669a859ea6f294b5f7f956544cae1ee504d995,f4558b8d5753ae46603ebc2fa84d9faac143cbee5204d18416945e504dd84b73,e6206079bb210df0c743e837fcee9d60307e84376aacc0461cf7510540d493de,a7402652493990d42dea3756cf90e091d012acdfcbf0b842253c44d0250cdf54
2b5f55632fb96d3eafcd54e07ae6519f4d62c6ab131b67d386b6c6d8b1e5714a,3044022010d1d0d1d6d593f61f4ffb0827a91456b93a21a6dc10f3b7fd38c49547124e9102202382533030b3ea4573704650682557c1b458b76bf59d12053a2e9e35c81651f501 02c367d595597566902d1738fd900fb0e47a30d2ff3b01c9063f97918079f88ed2,5,blockchain,,,,,,,25,02c367d595597566902d1738fd900fb0e47a30d2ff3b01c9063f97918079f88ed2,10d1d0d1d6d593f61f4ffb0827a91456b93a21a6dc10f3b7fd38c49547124e91,2382533030b3ea4573704650682557c1b458b76bf59d12053a2e9e35c81651f5,a609fbc204d52c5d581c3a63ddd8c78c1ad05ed9cb7f4f8f88c472cab90a5e32
28b4e1aa861bf83807459432b111e0879e065cbfc0e2fca47449cc9423242422,3046022100bc94233ec342836ed5e81d963e3d0f5e5e85f96dc963ed54d54f271ea8c0b318022100b04d1626e1e6b5cc1c9810df9f85b21b4f11ba21559c5e7db5fcbb3044422b8201 029f1db4f4fd29a986fe50f7b7651aeaa2f45d82ca7c4a08a4e5c65e869acba48b,3,blockchain,,,,,,,25,029f1db4f4fd29a986fe50f7b7651aeaa2f45d82ca7c4a08a4e5c65e869acba48b,bc94233ec342836ed5e81d963e3d0f5e5e85f96dc963ed54d54f271ea8c0b318,b04d1626e1e6b5cc1c9810df9f85b21b4f11ba21559c5e7db5fcbb3044422b82,8a1f875de960076aa978320d03b9894edbfc9743efa5b39b8e3112aac82b6898
ae59ad9f01649ac854925daf4eca4545d9d95edf4a37cb92490c5bbbca794e32,3046022100d8fb432a2d1c3480f2f9371a00b18ba853707bec25c333bd3532f25637484760022100873c4c70ca4f6a74b83070fcb08779b5efcf0c9aae5d929f47f91fefadb9db8101 038ba4dcfb4e6925e5c796671be7400bd88f3f6005a2e76edaab94a2d5f9ab67b3,0,blockchain,,,,,,,25,038ba4dcfb4e6925e5c796671be7400bd88f3f6005a2e76edaab94a2d5f9ab67b3,d8fb432a2d1c3480f2f9371a00b18ba853707bec25c333bd3532f25637484760,873c4c70ca4f6a74b83070fcb08779b5efcf0c9aae5d929f47f91fefadb9db81,9152ac42491b9a04305dd26ab290abd052645e4a56695f931d9eaf46d6db89ae
b3e407ccd6324316450e7c3d96d7e7920209da6e35660c687efb1f0749e5428d,3045022100f72232e1815b40be205eefe7b9996abe3095afabce369ff9aa7186bea9a2da3402205c3f96d1722667604fb8e91c6eb444f303663be4beb9eca218fcf234ebc70a9f01 03766a6e7304241d5bb13805bd4e2b76d8fd716481ba61f4d1786229e4343effe5,7,blockchain,,,,,,,25,03766a6e7304241d5bb13805bd4e2b76d8fd716481ba61f4d1786229e4343effe5,f72232e1815b40be205eefe7b9996abe3095afabce369ff9aa7186bea9a2da34,5c3f96d1722667604fb8e91c6eb444f303663be4beb9eca218fcf234ebc70a9f,ce5c147d38bbea09068ca21d56787b122a1adce12489bf2b02bf1e75b84170b3
5fe7372af8b66d7741147471612b20566f110965a09eeb4550503e4976ed31e4,3044022052ffe430cbbe2dffae380c46007cc60f8cfb7cb4b7384d4e47a284f1688658f502206b207f48e8f0afbed1073801db5d93f3e3d550bb3eae6a8d14112af5adfeae7801 02e8e081f21f536c0b408a343f71bdb4f32749409ee764f8df57f40ef6fae16c1d,6,blockchain,,,,,,,25,02e8e081f21f536c0b408a343f71bdb4f32749409ee764f8df57f40ef6fae16c1d,52ffe430cbbe2dffae380c46007cc60f8cfb7cb4b7384d4e47a284f1688658f5,6b207f48e8f0afbed1073801db5d93f3e3d550bb3eae6a8d14112af5adfeae78,ff1f9b0e1b2e1da73b19eda3fae813acc75aefc716cd30ae3f8a40a708ad51fa
c7e17d3480cce3adc85460085289111f55078151ba4b6608fa8ed27c25f1a5d9,3046022100f38adb601b8ea264042877e05b61e97862df9cfcc277556ae758d9cc8ab2d4a7022100d773a3e2a3dd69ce1d62966708e6cab8aaef3ac1a2d43547d4cce55788febfd801 02a8bf60c5de7753f989ba3598afc8a2f04506807deb8fd5a2449ffe1d51f44860,1,blockchain,,,,,,,25,02a8bf60c5de7753f989ba3598afc8a2f04506807deb8fd5a2449ffe1d51f44860,f38adb601b8ea264042877e05b61e97862df9cfcc277556ae758d9cc8ab2d4a7,d773a3e2a3dd69ce1d62966708e6cab8aaef3ac1a2d43547d4cce55788febfd8,a20519d0c3174b8d662d75a18f63703bf70014eacd992478eb148adb5e755d7c
7c8a745291a43472f61a782f7f8a2be874fb9ad3e18924f436f3a3ad21f900c9,3045022100f0ec97591b6f808bd9a951ebf70b3ae8a9125e7816fdf58eb0a22ec773f19aa902200b197756a5db1c7088330ac9f1daffd337044b468188bafd8983eade06c3623801 03959de920b91efa6ed3dcd9790f5487e048c3d888acd29f1f2c1314e93ee523f4,7,blockchain,,,,,,,25,03959de920b91efa6ed3dcd9790f5487e048c3d888acd29f1f2c1314e93ee523f4,f0ec97591b6f808bd9a951ebf70b3ae8a9125e7816fdf58eb0a22ec773f19aa9,b197756a5db1c7088330ac9f1daffd337044b468188bafd8983eade06c36238,eb1f9b1d6738aa5cb48b9a1a979b856d4de8c30f01dfd5bd1fcf5da66d63d6ae
3f1349fc10306f2df4b83531f96806663586b00b59c45e4857ac81ab6e368fcf,304602210099bbe4fd2508118bc482b081a03de3f3bcadf6cb4bb5d95e12f9ad5312a73102022100cc039fdf196d10b5f3e82a924ecff0e8e50a83e09d6de086c4a45b1a11022e8b01 029e21ff864c708c2c4fa07dd0cdae446c9825d51ea8d90821adc7d3752feed931,4,blockchain,,,,,,,25,029e21ff864c708c2c4fa07dd0cdae446c9825d51ea8d90821adc7d3752feed931,99bbe4fd2508118bc482b081a03de3f3bcadf6cb4bb5d95e12f9ad5312a73102,cc039fdf196d10b5f3e82a924ecff0e8e50a83e09d6de086c4a45b1a11022e8b,e2f51df796be51ba69863faa1173ea38cb40c44ce757b3e52e6bb64323705491
f70182c9d53434ce2c05a7c40b4a42c162077b8db5d496f5e15eb23342e4e4b4,304502205b1ae989bf71ac3cd9fc8c54d31a2299f75a55186752342fdc52d559ad9f373a022100ab1c4e72e4acfdc9e3c0f9691043deb3ce0c925c7ee9a03d5a88dc83ff0ff16701 038ffca234c321f0beeb48f3ed914e3fdef2ecbce815eb2ddd3b57b32c5f15f766,6,blockchain,,,,,,,25,038ffca234c321f0beeb48f3ed914e3fdef2ecbce815eb2ddd3b57b32c5f15f766,5b1ae989bf71ac3cd9fc8c54d31a2299f75a55186752342fdc52d559ad9f373a,ab1c4e72e4acfdc9e3c0f9691043deb3ce0c925c7ee9a03d5a88dc83ff0ff167,3781a973b55f6ffd771edc573d787a3c821c4a1af0f25b4bda1374ab1e45901d
bbc4a23b89fad53850aea901707b14f849755657f8fcbe3eda876a44dbe40d8c,3044022047047dd8bafdd4aa05ee4d38fcadf5fad59a22f30491648baa0d2cff911daafa02203dcaf5037e8c27848c6096455cd099f3276f5406f35cc62dc9fc56c7d726ce2301 038697da417ed6a73cc7ce9112a841407608699306db6d6f013c630715dba9cb3f,3,blockchain,,,,,,,25,038697da417ed6a73cc7ce9112a841407608699306db6d6f013c630715dba9cb3f,47047dd8bafdd4aa05ee4d38fcadf5fad59a22f30491648baa0d2cff911daafa,3dcaf5037e8c27848c6096455cd099f3276f5406f35cc62dc9fc56c7d726ce23,a924d5f2f6c9368438ca444f851887bec089992cb68656964685a84b5dd8b7c9
6bc923b716b2e41156aeaefa69091f876ba130c31a66ece86618c4aa4b0f3cbc,3045022054659447c7026b60bf763608dbba8cddc36646aa68043e382c1672ac722b137b0221008b94611fcadfe5bf7701d24f04956ba77943604d2777f1fe7e3b4da32b9619bf01 034a75456804dba5a54b4e231fde1d89d82173769bab4e2f9ed47f7af52cec29bf,4,blockchain,,,,,,,25,034a75456804dba5a54b4e231fde1d89d82173769bab4e2f9ed47f7af52cec29bf,54659447c7026b60bf763608dbba8cddc36646aa68043e382c1672ac722b137b,8b94611fcadfe5bf7701d24f04956ba77943604d2777f1fe7e3b4da32b9619bf,61a344d2f6d2fb425258d1e370ebb123e2fee39b1b2f287774cc9dfdf165f406
d158a2c62c9954c5b14a640278f7191e277ef7366f43fba5fe5412907d35158b,3045022100c789dc2045991b1e4da68f4ffc177a985ebcfc56c3d1bf74dac37ff5f2b1e25902207fe12984a7aa4deea23dfe77ea5895fd62bcda12a3bb59af34ad28a7e59e9d8d01 0265aea936151fe6a976c046a8dd4062fec5deb084cd84fb4ee05c9dd20b7bfebf,7,blockchain,,,,,,,25,0265aea936151fe6a976c046a8dd4062fec5deb084cd84fb4ee05c9dd20b7bfebf,c789dc2045991b1e4da68f4ffc177a985ebcfc56c3d1bf74dac37ff5f2b1e259,7fe12984a7aa4deea23dfe77ea5895fd62bcda12a3bb59af34ad28a7e59e9d8d,f7da7f2aed7a7543fde3469b168fc003d47178b90a9797d72fd47b236ddaf60f
6f03fed2180ea46cb526f50680a3f8e282baaeda09467b01ccd18e7cda40cf8f,3045022100b01ac8dc6e62317a851654fa9c68e1f39a627064dd69e6a1399adaf8cf53ddd802204f40fc28ea8e112a18a77fb6a8581eb5886aba3f60704fbe1ad268429d16829801 021041a1f04f1ca54418874576454b59b245fbd2a7e94ea541d99783d2ee307b71,0,blockchain,,,,,,,25,021041a1f04f1ca54418874576454b59b245fbd2a7e94ea541d99783d2ee307b71,b01ac8dc6e62317a851654fa9c68e1f39a627064dd69e6a1399adaf8cf53ddd8,4f40fc28ea8e112a18a77fb6a8581eb5886aba3f60704fbe1ad268429d168298,df261f255a7390ef1b5bc10cc5828c53b7198374085f29252b3b3188a12554f0
5619a98c1a7eb6c1d83828f5d2a60e0b9dde78e51f0f1a52d367aa5b1a62f49b,3045022100bd45d9bbfcdfb1304ad3c566c2e5100d70243c52d5db569dff12dd19487831110220766f3967eaf258ebf4568c29b23a4ca1fd4f61816f1dacc19d4a6d37c66b066b01 02c8db26d3c829382ab1937a195f5ba01b289c079c652b491d22b8bd34c7709f8d,0,blockchain,,,,,,,25,02c8db26d3c829382ab1937a195f5ba01b289c079c652b491d22b8bd34c7709f8d,bd45d9bbfcdfb1304ad3c566c2e5100d70243c52d5db569dff12dd1948783111,766f3967eaf258ebf4568c29b23a4ca1fd4f61816f1dacc19d4a6d37c66b066b,b356beb6d0625cbd08a9b86eeaf561517b72ba58ef6d3dc5c97a14e147291b9d
2474b2f2b6019ff1e2c092b0418b010103a67e1412198c9495fd70a35448ca31,3046022100a9a6c5d2ac715b0d2933c813522b90c1327fca7b48b824c0fb0635307e416b9d022100fc97c53f23219e0a878227c75d50030183571088909788dd680ba75cabede2cb01 022cc8b2c2a2587ac541a2820e14a38038044c0f12716302ac031427814f103bf3,3,blockchain,,,,,,,25,022cc8b2c2a2587ac541a2820e14a38038044c0f12716302ac031427814f103bf3,a9a6c5d2ac715b0d2933c813522b90c1327fca7b48b824c0fb0635307e416b9d,fc97c53f23219e0a878227c75d50030183571088909788dd680ba75cabede2cb,15860a4429b7b869217bbdcdd48441f9386854172e006e14d5ac1dfe47b69fa3
e668736f269388695b1af7820120cc4516148d5d0d620b4dc5335661833eed54,304402205ba3c018ec577e1b3d9e646b903b81c4bcd0f38cfb607f8f47309da560ef5c5e02205a5480bafc89022614daae114f2584fa907ec40683f0b142ccad2a202def38c001 03a3c403f9d06fc778b318718f5ca3bc7fa116dac01b1a279cf169a98e5ae97ea1,2,blockchain,,,,,,,25,03a3c403f9d06fc778b318718f5ca3bc7fa116dac01b1a279cf169a98e5ae97ea1,5ba3c018ec577e1b3d9e646b903b81c4bcd0f38cfb607f8f47309da560ef5c5e,5a5480bafc89022614daae114f2584fa907ec40683f0b142ccad2a202def38c0,0623ef805f81047f7b1bb727ce2ff932c6fc1bdb71fec85803f7e795dd6db413
1f4d4426021bf52362df65db0fcaf73c3e2f0bf61729cc4877c36819a34218e5,304402204bdd96e554f5278d48d7650d6b9ce161cadc7e7a92509675fb34e7e93fc5550a02201d17a7069905be51a91a58206f8f6c6c07aad32043603bc12f3c344767df5a4301 02096729f9334e5d8b90032b876937ffa77c41b37af55b18335538d6848b0eefde,9,blockchain,,,,,,,25,02096729f9334e5d8b90032b876937ffa77c41b37af55b18335538d6848b0eefde,4bdd96e554f5278d48d7650d6b9ce161cadc7e7a92509675fb34e7e93fc5550a,1d17a7069905be51a91a58206f8f6c6c07aad32043603bc12f3c344767df5a43,fe09b4089b78e27aeebe6c8d551f4d2d2bcc27899c60d45d8b661d86ae6d2f5d
20eb53d954e507dd88d1f3aef1babdc4360d03ae1b36ac618e26694fbd5a9a74,3044022011950a480af335f86800d65cfec7c679a4ffcf3754bd6527d27d42a0cd676b1a02204837b0c2187d5f962577c001c5eb982d1a536dedd44127c8e32246a3f3db1ca201 02417f83ae55b027aecf8bdc05563a499014a68751120bc294e55ebe3d980013ca,1,blockchain,,,,,,,25,02417f83ae55b027aecf8bdc05563a499014a68751120bc294e55ebe3d980013ca,11950a480af335f86800d65cfec7c679a4ffcf3754bd6527d27d42a0cd676b1a,4837b0c2187d5f962577c001c5eb982d1a536dedd44127c8e32246a3f3db1ca2,0cd81b8370bfb084bbf91a62a20a6434950b57e506c6171db9111cd92397107b
0c3594991fc21a9c29b3961ff94413f4d229e793a93ae82d043601daae93f8e2,3045022100e57e77330ef59c76ef05704b116df26c6d087ecf7a38d40b4b53f61d456e641f02200232569ac5eb67184bad354686209bf45beba1d454e5b9367204f82e5700181e01 029902c835586705c6c7a000bde0b0af0744a2e9f2f642b8ee3d8e520df26ddd42,2,blockchain,,,,,,,25,029902c835586705c6c7a000bde0b0af0744a2e9f2f642b8ee3d8e520df26ddd42,e57e77330ef59c76ef05704b116df26c6d087ecf7a38d40b4b53f61d456e641f,232569ac5eb67184bad354686209bf45beba1d454e5b9367204f82e5700181e,9d723a77db1b86df3580ea8538037ea418204cee47c7a2a59e203adbd40b630b
e33dd03ed28e6d4b6316104b52eb063d475d69f0904195682b67d0ab8f67a02a,304402206c20ffe761d139c5495d7f3e9193a7ee5199a8105a1f08cdfaf136571ad6a24702205e4c24504d5744dfbf8257870fe4e03ced73cdcbccc4a5a8f036e7dbfb650f4d01 026e2953745ac7d7bbc70d1f2daaeffbd1fb392486a411c0477faa44ad6a3c16ff,0,blockchain,,,,,,,25,026e2953745ac7d7bbc70d1f2daaeffbd1fb392486a411c0477faa44ad6a3c16ff,6c20ffe761d139c5495d7f3e9193a7ee5199a8105a1f08cdfaf136571ad6a247,5e4c24504d5744dfbf8257870fe4e03ced73cdcbccc4a5a8f036e7dbfb650f4d,9c688fa8cea9dab06edf81f23fc47c1e1753009d5da3552cbc53860a3be622da
55a25259f66a22c86990f4a0f8ddbb662fbf6728d4b6c42bb83c2823c8af4c05,3045022027e768c655bd52a7d6d18957ff9fb895b616ee345b21d56f8878b9574948ece6022100ac5beab8e1b6c6b473ce9f97f4388ff0cde6ba9b8d98d166ca59e008f5d4f18001 03d7d2ea5f39aa5364cab2dc14676d9d3d6f93a9c6c0303c3b30c471fd5dc19e3b,0,blockchain,,,,,,,25,03d7d2ea5f39aa5364cab2dc14676d9d3d6f93a9c6c0303c3b30c471fd5dc19e3b,27e768c655bd52a7d6d18957ff9fb895b616ee345b21d56f8878b9574948ece6,ac5beab8e1b6c6b473ce9f97f4388ff0cde6ba9b8d98d166ca59e008f5d4f180,180877465f2c5031181c1448a658862f081f429dc75a7c759473e8ccf12fca4a
52f0160af01a9fdf33232414e7ea1e670a685cee0a7b4e7f11a66d2ea3d2c900,3046022100d8995a066d17d942f005251f317e3725a6c1487c1421a9a81b4a772f5e6eae45022100be7baef7bce144cfd414977bd5964e84e1efff1ea4a83b22fccc2c8e299aa82901 0365fc392e8fc44eaa7ce7b4b9ef9886db86da60d9791c1df9def8d972aed41759,5,blockchain,,,,,,,25,0365fc392e8fc44eaa7ce7b4b9ef9886db86da60d9791c1df9def8d972aed41759,d8995a066d17d942f005251f317e3725a6c1487c1421a9a81b4a772f5e6eae45,be7baef7bce144cfd414977bd5964e84e1efff1ea4a83b22fccc2c8e299aa829,8a9f52b16a4350a3ad77aff29e73205dd1b06f85eb28098db3b76e1f2fa24c4f
149651deebd2562dbc9924e5bd2b795e01551dad1cf622aa6757ed3a9df173c0,3046022100a2abec6a2a6fba0d722ad2632ce1f9bee0cfdc16a6efedbc95c21bd9ea47365e02210082c4cd5b7a4facfcc7e61953ad6ba5d4bc2c81f2d0b68afffe98b316dd1850ed01 0339ae312e8f459d7cb73619a3d0ac6e752cb1860691630861be2c30e913972bc7,4,blockchain,,,,,,,25,0339ae312e8f459d7cb73619a3d0ac6e752cb1860691630861be2c30e913972bc7,a2abec6a2a6fba0d722ad2632ce1f9bee0cfdc16a6efedbc95c21bd9ea47365e,82c4cd5b7a4facfcc7e61953ad6ba5d4bc2c81f2d0b68afffe98b316dd1850ed,aa99f70c854d2fa30bbebcf4ca2fc16ead66af1e6cbf9933cde72e1ec83552e7
eb8d0888faecdfce92c817acdd2aee624d555c2f69bdece1634baec0bbcc2478,3045022063ddea4e957c4e0534cd75c9689b0d2212b9bb77c382f6e5047178faa516d64a02210097d0793da204e70e06cd0f596e10f25620df24a54fdc3ea3bb0d22338a369ce901 029acdf0fd62ff263f4c50fef0df833df9438f35e28620a19f8fcca342dad11559,7,blockchain,,,,,,,25,029acdf0fd62ff263f4c50fef0df833df9438f35e28620a19f8fcca342dad11559,63ddea4e957c4e0534cd75c9689b0d2212b9bb77c382f6e5047178faa516d64a,97d0793da204e70e06cd0f596e10f25620df24a54fdc3ea3bb0d22338a369ce9,2104a00883b02619d6773741cdaae698d75089a0cbaee1bdc65092b1fc3c34e9
91132d5a4b984cc4e73c2b80529a76306bb8581af0c407768c1e6e7c72db24f5,3044022058565f3416662a606ced5e2d3e83afb196a44423190e0900b4534e628d233d9f022005d4515c1c4bf639b5e9ab190db2e8ca634ef95f74ec8f35a01c82f99795809501 03763c1323ea8256d2ac807522b7388bf430d97f2c184a9cfe73855e2e0f642586,1,blockchain,,,,,,,25,03763c1323ea8256d2ac807522b7388bf430d97f2c184a9cfe73855e2e0f642586,58565f3416662a606ced5e2d3e83afb196a44423190e0900b4534e628d233d9f,5d4515c1c4bf639b5e9ab190db2e8ca634ef95f74ec8f35a01c82f997958095,69c1b8eff84b5dac53cb835676019986d396352256ff8423a1bbc34e6dea60ca
0534d3a3d0880830ad770d593b6821fb894b1c641abc3b8d6764ba90c2ae8c11,3044022077b4fd4bf32bd4987289e271370138f7e18b94b06d11489c47d11599e9499bcc02207f236e96f84a7181b0640bf431ccd1c8a72852a36cf3e2bdb295052bc275bf0201 027dcc8608d86e185850c6a0ede191201ca65ae6bdecaf0f6e073debeb679f02a0,3,blockchain,,,,,,,25,027dcc8608d86e185850c6a0ede191201ca65ae6bdecaf0f6e073debeb679f02a0,77b4fd4bf32bd4987289e271370138f7e18b94b06d11489c47d11599e9499bcc,7f236e96f84a7181b0640bf431ccd1c8a72852a36cf3e2bdb295052bc275bf02,2f472ee1c8ad2d6e21aabbad55b6a5c34516180f67b58e3bc074946f82a96c6c
c01f1560f9790d8631dd7b6c2e80d9811e6f3f91a53dc8d556ffbf823453b80d,3046022100a5a99f047c662c42e6553bdf905885d3eb131d51596c379a62ad7db3cac172c9022100da346b8969084b61b157c56436c8ad97e2c7355ab815e3f9195c5af079593a5301 022c9284646951ca7f74bcdb303a24e6bcfc82f8ce7820599e2eb4949665788dcf,7,blockchain,,,,,,,25,022c9284646951ca7f74bcdb303a24e6bcfc82f8ce7820599e2eb4949665788dcf,a5a99f047c662c42e6553bdf905885d3eb131d51596c379a62ad7db3cac172c9,da346b8969084b61b157c56436c8ad97e2c7355ab815e3f9195c5af079593a53,9744bcc69bc52b07b3f70e14c3686caf0f60b8e8c81d08b6772a113e87c482fe
4ce8a9071758d61c9aff905c12d7048be85455e8aa7d95e6c24b421702534b4d,3045022100ad68662dc6663c8528d90adb1a61b4a5dfa0bb59eb7e4d52895af4a9692d529902204f42ded10f85685f7d3b8a750b059df298a4632fe644933afb57d13260b232f001 02a25e611254ba8ea591af15d8eda193ac7f4a3ea0f8332673681e5b9b60eaf06b,5,blockchain,,,,,,,25,02a25e611254ba8ea591af15d8eda193ac7f4a3ea0f8332673681e5b9b60eaf06b,ad68662dc6663c8528d90adb1a61b4a5dfa0bb59eb7e4d52895af4a9692d5299,4f42ded10f85685f7d3b8a750b059df298a4632fe644933afb57d13260b232f0,f33f8a5bfa54e8143df83d1a7f1de70a5bbb8a7028df0f212c2f45d039b05235
91c76dffb2932114bc020ae65840b231e96cf73edc513afd4b9465d6ed854a4a,30450220229cedeb53d0b90ef3172fff36128d1f097e5bff5c1577de7e89880b9315a51a022100cd321872eafc38d1a1282b4f808036fd434a29db236ed5434d65dd8e3f6473b601 0354980e86839569b9647d6e2a1908161f44318881b6aefea7ed0e321c03389450,0,blockchain,,,,,,,25,0354980e86839569b9647d6e2a1908161f44318881b6aefea7ed0e321c03389450,229cedeb53d0b90ef3172fff36128d1f097e5bff5c1577de7e89880b9315a51a,cd321872eafc38d1a1282b4f808036fd434a29db236ed5434d65dd8e3f6473b6,1f4bc5ad2a71127a4f3d6b8732d42b569026afb20d20dedfa5c0a86cbe87165b
23c74221d23fa9d56c09eca61230fb55a5a03cd085623da769786174af513fbd,3046022100d309bb4ae39d1def078c42ee2106ef540d49fa16c0a04b57edf662d1aeba59d5022100c62e02ad7cc8188fb80d6e8886317b92729d3c0b9ef939280e808cd62987765801 0300203c0781e94662438c27cc1a5f3b7acfad556c823c72d8e6b165f2e09b3c5e,3,blockchain,,,,,,,25,0300203c0781e94662438c27cc1a5f3b7acfad556c823c72d8e6b165f2e09b3c5e,d309bb4ae39d1def078c42ee2106ef540d49fa16c0a04b57edf662d1aeba59d5,c62e02ad7cc8188fb80d6e8886317b92729d3c0b9ef939280e808cd629877658,e6aec12605f668560673e49ecffcb516bd428744384aba29875ac371b344b3b6
9eef6318f41b6f4fad20cb148e8202fdcbd2dd4cd611f4dcd4dd638c0f2b74c5,3046022100febdaa408df7c2dbd8645a4d1ea5d7841e7127f3afa5bb2265d6f0101431e93f022100a44211ecc096fe1df504a904ecfc0ebcd7bef21231fd1822546d777a0f406a7601 0304d9b5f7ebf1c6d38e9ed82127c8dfb86d273ae4dc3266d1ec326a1ecbc7acff,0,blockchain,,,,,,,25,0304d9b5f7ebf1c6d38e9ed82127c8dfb86d273ae4dc3266d1ec326a1ecbc7acff,febdaa408df7c2dbd8645a4d1ea5d7841e7127f3afa5bb2265d6f0101431e93f,a44211ecc096fe1df504a904ecfc0ebcd7bef21231fd1822546d777a0f406a76,12b56178f1de2c5d94c7bb0fc930e9942b000285e9b997489ecaa0c43198f557
